contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,date,15,16,17,18,20,22,23,24,25,29,56,61,63,64,72,73,74,75,76,77,78,79,80,81,82,83,84,85,100,101,102,103,108,113,120,121,133,146,147,153,154,214,215,230,231,233,321,322,323,324,326,327,328,338,374,375,391,395,396,458,19,26,60,89,160,254,343,468,62,65,87,114,276,280,281,282,472,68,136,138,216,217,274,122,139,275,300,9,353,390,362,28,67,69,469,473,86,314,21
b2vft81kyjurzbmekvgrqwr64,Hobro,2683253891,800,13,2,90,25,L. Klitten,ea2x4o6ufsqoz2zz7tqcnvo16,1,76.7,41.6,2024-05-05T14:51:29.250,2024-05-05T14:52:50,NaN,"{""id"": 5007292359, ""qualifierId"": 18}",d4yltp0f9xtldjhtebz8pjndg,AaB vs Hobro,2024-05-05,NaN,,NaN,true,NaN,NaN,NaN,NaN,true,NaN,Center,,NaN,NaN,true,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,48.4,73.6,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,98.2,48.9,NaN,0.023037301376461983,NaN,NaN,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2683242487,845,13,2,83,44,M. Jørgensen,1arzd8hqj73byhduozscqz5uy,1,85.9,31.6,2024-05-05T14:44:47.808,2024-05-05T14:46:02,1.0,"{""id"": 5007230661, ""qualifierId"": 103, ""value"": ""5.6""}",d4yltp0f9xtldjhtebz8pjndg,AaB vs Hobro,2024-05-05,NaN,,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,,59.2,5.6,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,98.6,47.1,NaN,0.0401308573782444,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2683256697,928,15,2,92,19,N. Helenius,rv6r0bwbl75er38wklyfpsr9,1,86.2,48.2,2024-05-05T14:53:23.280,2024-05-05T14:55:57,1.0,"{""id"": 5007310963, ""qualifierId"": 103, ""value"": ""12.0""}",d4yltp0f9xtldjhtebz8pjndg,AaB vs Hobro,2024-05-05,true,,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,51.4,12.0,NaN,,NaN,,NaN,98.6,49.6,NaN,true,NaN,NaN,NaN,NaN,809,0.026676464825868607,0.0363,NaN,NaN,2,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,NaN,,,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2685443335,160,13,1,12,49,S. Emini,5x8064b3yr7txk0czddfjtffu,1,57.4,46.8,2024-05-11T12:15:54.580,2024-05-13T15:30:39,1.0,"{""id"": 5019265823, ""qualifierId"": 22}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,NaN,,NaN,NaN,true,true,,NaN,NaN,true,Center,,,NaN,NaN,NaN,true,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,53.9,72.2,NaN,,,,NaN,NaN,NaN,,NaN,NaN,true,97.7,50,NaN,0.011664197780191898,NaN,,,1,3,true,,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2685447053,195,15,1,18,17,M. Jørgensen,1arzd8hqj73byhduozscqz5uy,1,89.9,60.8,2024-05-11T12:21:22.485,2024-05-11T12:22:35,1.0,"{""id"": 5019285397, ""qualifierId"": 103, ""value"": ""19""}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,NaN,,true,NaN,true,true,,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,NaN,,,50.8,19,NaN,,,,NaN,91.9,58.8,,true,NaN,NaN,99.1,52.5,207,0.07737836241722107,NaN,,,3,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2685447875,204,13,1,19,33,K. Jørgensen,de0dokhb6u6hts2hu5aupgiga,1,71.3,59.3,2024-05-11T12:22:38.154,2024-05-11T12:25:59,1.0,"{""id"": 5019289289, ""qualifierId"": 231, ""value"": ""51.1""}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,NaN,,NaN,true,true,true,,NaN,NaN,true,Center,,,NaN,NaN,NaN,true,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,55.0,68.1,NaN,,,,NaN,NaN,NaN,,NaN,NaN,true,99.1,51.1,NaN,0.020376358181238174,NaN,,,1,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2685451143,245,15,1,25,41,M. Widell,3q4tnk1z46lop4rbdpjtfoc2c,1,84.0,58.5,2024-05-11T12:28:46.522,2024-05-13T15:30:38,NaN,"{""id"": 5019304883, ""qualifierId"": 326, ""value"": ""1""}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,NaN,,true,NaN,true,NaN,,NaN,true,NaN,Center,,,NaN,NaN,NaN,NaN,,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,NaN,,,50.9,19,NaN,,,,NaN,90.8,55.2,,NaN,NaN,true,98.9,51.8,244,0.060016658157110214,NaN,,,1,3,true,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2685461849,384,13,1,42,26,L. Kramer,7yst1mucy7jynmpzu1thox2i,1,87.5,52.3,2024-05-11T12:45:31.360,2024-05-13T16:30:22,1.0,"{""id"": 5019360711, ""qualifierId"": 74}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,true,,true,NaN,NaN,NaN,,NaN,true,true,Center,,,NaN,NaN,NaN,true,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,53.1,65.3,NaN,,,,NaN,NaN,NaN,,true,NaN,NaN,99.0,49.6,NaN,0.014621968381106853,NaN,,,3,3,true,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2685465929,423,15,1,48,34,M. Jørgensen,1arzd8hqj73byhduozscqz5uy,1,88.9,54.3,2024-05-11T12:51:39.602,2024-05-13T16:17:35,NaN,"{""id"": 5028310813, ""qualifierId"": 322, ""value"": ""0.1108""}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,true,,true,NaN,NaN,NaN,,true,NaN,NaN,Center,,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,47.7,16.5,NaN,,,,NaN,98.0,52.0,,NaN,NaN,NaN,NaN,NaN,977,0.034077417105436325,0.1108,,,3,2,true,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2685479991,531,15,2,47,7,M. Agger,adg5dfvzxjrzlz1n2jsfeyx3o,1,72.3,61.7,2024-05-11T13:11:05.848,2024-05-13T17:30:16,1.0,"{""id"": 5019460691, ""qualifierId"": 322, ""value"": ""0.0929""}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,NaN,,NaN,true,NaN,true,,NaN,NaN,true,Center,,,NaN,true,NaN,NaN,,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,48.2,1.9,NaN,,,,NaN,98.2,50.9,,NaN,NaN,true,NaN,NaN,447,0.012887516990303993,0.0929,,,3,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2685486173,590,13,2,52,44,I. Nikolov,bh06w40pwo6dy3cjrw3r2i0ru,1,84.1,47.1,2024-05-11T13:16:42.641,2024-05-13T17:30:02,1.0,"{""id"": 5019493453, ""qualifierId"": 102, ""value"": ""46.7""}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,NaN,,true,NaN,true,NaN,,NaN,true,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,,46.7,58.3,NaN,,,,NaN,NaN,NaN,,true,NaN,NaN,98.1,50,NaN,0.05260403826832771,NaN,,,2,2,true,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2685489287,622,15,2,55,29,S. Emini,5x8064b3yr7txk0czddfjtffu,1,79.0,41.2,2024-05-11T13:19:27.381,2024-05-11T13:20:43,1.0,"{""id"": 5019510737, ""qualifierId"": 102, ""value"": ""45.8""}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,NaN,,NaN,true,true,true,,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,45.8,20.9,NaN,,,,true,99.0,47.3,,true,NaN,true,NaN,NaN,514,0.03822116181254387,0.3466,,,3,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2685491963,640,15,2,57,52,S. Emini,5x8064b3yr7txk0czddfjtffu,1,72.8,38.0,2024-05-11T13:21:50.983,2024-05-13T17:30:01,1.0,"{""id"": 5019523773, ""qualifierId"": 103, ""value"": ""24.1""}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,NaN,,NaN,true,true,true,,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,,48.7,24.1,NaN,,,,NaN,97.8,48.0,,NaN,NaN,true,NaN,NaN,525,0.024096770212054253,0.0619,,,1,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2685520349,665,13,2,82,34,M. Jørgensen,1arzd8hqj73byhduozscqz5uy,1,78.5,59.7,2024-05-11T13:46:33.760,2024-05-11T13:47:45,NaN,"{""id"": 5019674791, ""qualifierId"": 326, ""value"": ""1""}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,NaN,,NaN,true,NaN,NaN,,true,NaN,NaN,Center,,,NaN,true,NaN,true,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,55.1,77.8,true,,,,NaN,NaN,NaN,,NaN,NaN,true,98.8,51.3,NaN,0.011938914656639099,NaN,,,1,3,true,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2685528833,717,13,2,93,35,K. Jørgensen,de0dokhb6u6hts2hu5aupgiga,1,72.8,63.8,2024-05-11T13:57:33.751,2024-05-11T13:58:44,NaN,"{""id"": 5019717653, ""qualifierId"": 26}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,NaN,,NaN,true,true,NaN,,NaN,NaN,NaN,Center,,,NaN,NaN,true,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,60.7,11.1,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,98.9,50.9,NaN,0.036779288202524185,NaN,,,1,3,NaN,,NaN,NaN,,NaN,NaN,true,NaN,true,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2685509625,739,13,2,73,48,M. Soulas,6rd849oap6uh93wdwjk8590q1,1,96.2,41.7,2024-05-11T13:37:47.490,2024-05-13T20:30:02,1.0,"{""id"": 5028798427, ""qualifierId"": 74}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,true,,NaN,NaN,NaN,NaN,,NaN,NaN,true,Center,,,NaN,NaN,NaN,true,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,44.4,66.7,NaN,,,,NaN,NaN,NaN,,true,NaN,NaN,99.3,44.4,NaN,0.13220661878585815,NaN,,,3,2,true,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,,true,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2685530395,745,15,2,96,28,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,81.5,47.4,2024-05-11T14:00:26.379,2024-05-11T14:01:54,1.0,"{""id"": 5019726859, ""qualifierId"": 146, ""value"": ""83.7""}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,NaN,,NaN,true,true,true,,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,NaN,,,51.0,19,NaN,,,,NaN,83.7,47.8,,NaN,NaN,true,98.4,50.2,940,0.03193274885416031,NaN,,,3,3,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2685524753,861,16,2,87,18,K. Ingason,a8opuarwq9byw73nhfgvo9nca,1,88.5,50.0,2024-05-11T13:51:16.358,2024-05-11T13:52:27,NaN,"{""id"": 5019698983, ""qualifierId"": 103, ""value"": ""1.9""}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,NaN,,true,NaN,true,NaN,,NaN,NaN,NaN,Center,,,NaN,NaN,NaN,NaN,,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,54.0,1.9,NaN,,,,NaN,NaN,NaN,,NaN,true,NaN,99.1,50.4,NaN,0.7884,0.9949,,,1,1,NaN,,2024-05-11 14:51:15.633,87:17.275,,99.3,48.9,true,NaN,NaN,NaN,,NaN,,,,,,,,,PENALTY_WON,483258,2827,860,,,,,,,,,,,true,684,530157,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2685527875,899,13,2,91,59,J. Buus,s8c0oxnoqt6zi7pi88rwawvd,1,88.9,40.1,2024-05-11T13:55:57.740,2024-05-11T13:57:39,1.0,"{""id"": 5019712891, ""qualifierId"": 22}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,NaN,,true,NaN,true,true,,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,,58.5,6.9,NaN,,,,NaN,NaN,NaN,,NaN,NaN,NaN,98.4,48.6,NaN,0.04213621839880943,NaN,,,3,2,true,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2685529859,930,13,2,95,33,J. Gallegos,6gh4z3yubnpypzoakjom1rj3e,1,86.4,68.7,2024-05-11T13:59:31.683,2024-05-11T14:00:41,NaN,"{""id"": 5019723153, ""qualifierId"": 230, ""value"": ""97.6""}",d6sel6ab95qv0ozoylnp849p0,SønderjyskE vs AaB,2024-05-11,NaN,,NaN,NaN,true,true,,NaN,NaN,NaN,Center,,,true,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,,42.0,18.1,NaN,,,,NaN,NaN,NaN,,NaN,NaN,true,97.6,54.9,NaN,0.03470143303275108,NaN,,,2,2,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,NaN,,,,,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2688385575,54,15,1,3,18,E. Dall,91xtn2wlot8g8ue89zn4iiyqy,1,92.1,32.3,2024-05-17T17:05:31.427,2024-05-20T12:31:05,NaN,"{""id"": 5035321589, ""qualifierId"": 326, ""value"": ""1""}",d75jifzbvvvo0ujl6p4vt8ob8,AaB vs Fredericia,2024-05-17,NaN,,NaN,NaN,true,true,,NaN,NaN,NaN,Center,,true,,NaN,NaN,,NaN,NaN,,true,,NaN,NaN,NaN,NaN,,NaN,,,49.2,15.8,NaN,,NaN,,,98.8,44.8,NaN,NaN,true,NaN,NaN,NaN,20,0.16443002223968506,0.0992,,NaN,1,1,NaN,,NaN,NaN,NaN,NaN,NaN,true,,,,,NaN,,,NaN,,,NaN,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2688390281,114,16,1,11,52,K. Jørgensen,de0dokhb6u6hts2hu5aupgiga,1,86.5,31.1,2024-05-17T17:14:05.489,2024-05-20T12:31:04,1.0,"{""id"": 5044869591, ""qualifierId"": 395, ""value"": ""1.2""}",d75jifzbvvvo0ujl6p4vt8ob8,AaB vs Fredericia,2024-05-17,NaN,,NaN,NaN,true,true,,NaN,NaN,true,Center,,true,,NaN,NaN,,NaN,NaN,,NaN,,NaN,true,NaN,NaN,,NaN,,,46.0,31.0,true,,NaN,,,NaN,NaN,NaN,true,NaN,NaN,98.1,44.9,NaN,0.05483309552073479,0.3917,,NaN,1,2,true,,2024-05-17 18:14:04.341,11:50.986,NaN,1.2,55.8,NaN,,,,,NaN,,,NaN,,,NaN,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2688392139,162,15,1,15,27,S. Berger,8ngloyr6r0m71p8kgpfe69bvu,1,84.7,60.5,2024-05-17T17:17:40.360,2024-05-20T12:31:06,1.0,"{""id"": 5035360699, ""qualifierId"": 76}",d75jifzbvvvo0ujl6p4vt8ob8,AaB vs Fredericia,2024-05-17,NaN,,true,NaN,true,NaN,,NaN,NaN,true,Center,,NaN,,NaN,NaN,,NaN,true,,NaN,,NaN,NaN,true,NaN,,NaN,,,52.4,19,NaN,,NaN,,,88.5,58.5,NaN,NaN,NaN,NaN,99.4,53.1,135,0.08213424682617188,NaN,,NaN,2,2,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,true,,,NaN,,,NaN,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2688395189,189,13,1,22,27,M. Højholt,eyx42tgneccybvhk8bfhtcaqy,1,89.2,53.8,2024-05-17T17:24:41.300,2024-05-20T12:31:07,1.0,"{""id"": 5035376493, ""qualifierId"": 328}",d75jifzbvvvo0ujl6p4vt8ob8,AaB vs Fredericia,2024-05-17,NaN,,true,NaN,NaN,true,,NaN,NaN,true,Center,,NaN,,true,NaN,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,,true,,,53.1,58.3,NaN,,NaN,,,NaN,NaN,NaN,true,NaN,NaN,97.8,52.9,NaN,0.10247408598661423,NaN,,NaN,3,2,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,NaN,,,NaN,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2688396883,214,15,1,25,51,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,81.6,47.2,2024-05-17T17:28:04.385,2024-05-20T13:30:41,1.0,"{""id"": 5035385739, ""qualifierId"": 22}",d75jifzbvvvo0ujl6p4vt8ob8,AaB vs Fredericia,2024-05-17,NaN,,NaN,true,true,true,,NaN,NaN,true,Center,,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,true,NaN,NaN,,NaN,,,45.9,20.3,NaN,,NaN,,,98.5,47.3,NaN,true,NaN,true,NaN,NaN,287,0.09196737408638,0.3828,,NaN,2,2,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,NaN,,,NaN,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2688402149,278,13,1,37,12,L. Kramer,7yst1mucy7jynmpzu1thox2i,1,90.1,51.5,2024-05-17T17:39:25.916,2024-05-20T13:30:40,1.0,"{""id"": 5045013523, ""qualifierId"": 87}",d75jifzbvvvo0ujl6p4vt8ob8,AaB vs Fredericia,2024-05-17,true,,true,NaN,NaN,NaN,,true,NaN,true,Center,,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,,NaN,,,41.5,45.8,NaN,,NaN,,,NaN,NaN,NaN,true,NaN,NaN,99.3,48.0,NaN,0.08447254449129105,NaN,,NaN,2,2,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,NaN,,,true,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2688412017,382,15,2,45,28,O. Ross,5lz41celw55rz3zh8pohclw5w,1,92.7,58.1,2024-05-17T18:07:17.247,2024-05-20T14:29:49,1.0,"{""id"": 5035472597, ""qualifierId"": 17}",d75jifzbvvvo0ujl6p4vt8ob8,AaB vs Fredericia,2024-05-17,NaN,,true,NaN,true,true,,NaN,NaN,true,Center,,NaN,,NaN,NaN,,NaN,true,,NaN,,NaN,NaN,NaN,NaN,,NaN,,,52.3,1.3,NaN,,NaN,,,97.6,54.4,NaN,true,NaN,NaN,NaN,NaN,498,0.19699029624462128,0.2086,,NaN,2,2,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,NaN,,,NaN,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2688412483,387,13,2,46,24,K. Jørgensen,de0dokhb6u6hts2hu5aupgiga,1,93.6,50.7,2024-05-17T18:08:12.642,2024-05-20T14:29:50,1.0,"{""id"": 5035475213, ""qualifierId"": 326, ""value"": ""1""}",d75jifzbvvvo0ujl6p4vt8ob8,AaB vs Fredericia,2024-05-17,true,,true,NaN,NaN,NaN,,NaN,true,true,Center,,NaN,,NaN,NaN,,true,NaN,,NaN,,NaN,NaN,NaN,NaN,,NaN,,,4.2,4.2,NaN,,NaN,,,99.1,13.0,true,true,NaN,NaN,99.3,49.6,NaN,0.3449176251888275,NaN,,NaN,1,1,true,,NaN,NaN,true,NaN,NaN,NaN,,,,,NaN,,,NaN,,,NaN,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2688412571,390,13,2,46,39,Y. Bakiz,bb8q9cgqzw9n2tmkl8s3bth0q,1,77.2,77.5,2024-05-17T18:08:28.170,2024-05-20T14:29:48,NaN,"{""id"": 5035475747, ""qualifierId"": 327, ""value"": ""2""}",d75jifzbvvvo0ujl6p4vt8ob8,AaB vs Fredericia,2024-05-17,NaN,,NaN,true,true,NaN,,NaN,true,NaN,Center,,NaN,,NaN,NaN,,NaN,NaN,,NaN,,NaN,true,NaN,NaN,,NaN,,,39.7,68.1,NaN,,true,,,NaN,NaN,NaN,NaN,NaN,true,98.1,53.6,NaN,0.00662308419123292,NaN,,NaN,3,2,NaN,,NaN,NaN,NaN,NaN,NaN,true,,,,,NaN,,,NaN,,,NaN,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2688417115,461,13,2,54,49,M. Jørgensen,1arzd8hqj73byhduozscqz5uy,1,85.0,54.0,2024-05-17T18:16:37.902,2024-05-20T14:29:57,1.0,"{""id"": 5035502377, ""qualifierId"": 73}",d75jifzbvvvo0ujl6p4vt8ob8,AaB vs Fredericia,2024-05-17,true,,true,NaN,NaN,true,,NaN,NaN,true,Center,,NaN,,NaN,true,,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,,NaN,,,59.8,12.5,NaN,,NaN,,,NaN,NaN,NaN,true,NaN,NaN,99.5,51.3,NaN,0.030602427199482918,NaN,,NaN,1,2,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,NaN,,,NaN,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2688406967,480,15,1,47,40,S. Berger,8ngloyr6r0m71p8kgpfe69bvu,1,79.1,73.8,2024-05-17T17:49:53.743,2024-05-20T13:30:39,1.0,"{""id"": 5035443139, ""qualifierId"": 18}",d75jifzbvvvo0ujl6p4vt8ob8,AaB vs Fredericia,2024-05-17,NaN,,NaN,true,true,NaN,,NaN,true,true,Center,,NaN,,NaN,NaN,,NaN,true,,NaN,,NaN,NaN,true,NaN,,NaN,,,52.7,19,NaN,,NaN,,,82.1,70.8,NaN,NaN,NaN,true,98.6,53.3,365,0.016521776095032692,NaN,,NaN,2,2,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,NaN,,,NaN,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,,
